X, Y
3.5718641398731013, 19.022400149326657
3.6903560057603353, 19.203069837860763
3.812778682487967, 19.40878284955802
3.939262569503647, 19.60912943486317
4.069942392084135, 19.793376740992013
4.206739931182306, 19.980392441688213
4.344451239974592, 20.117151133315517
4.4885726604771605, 20.27019366375696
4.6374751183767104, 20.424826246462718
4.791317218261731, 20.564353332657376
4.9502628262180375, 20.711035654041506
5.11448124437199, 20.8541403578309
5.284147391223933, 21.004400296809763
5.459441987963979, 21.17075951496493
5.640551750968556, 21.349640394701677
5.827669590682783, 21.530310083235783
6.020994817100502, 21.714557389364632
6.220733352060834, 21.895227077898742
6.427097948587404, 22.066952722446015
6.640308417503838, 22.231523131803815
6.86059186156694, 22.390727114769515
7.08818291736693, 22.54277586254575
7.323324005252391, 22.693035801524612
7.5662655875461535, 22.84150693170611
7.81726643532716, 22.98640044429287
8.076593904062426, 23.129505148082266
8.344524218382782, 23.274398660669025
8.62134276630564, 23.408559320471582
8.907344403218193, 23.551664024260976
9.202833765944918, 23.707290389631943
9.508125597233773, 23.84323985823187
9.82354508100687, 23.97382290043969
10.149428188732578, 24.127660457013288
10.48612203728812, 24.26718754320795
10.833985258693755, 24.412081055794708
11.193388382112389, 24.54087528920516
11.564714228521575, 24.678613566602454
11.948358318478155, 24.805618991215542
12.344729293410035, 24.959456547789145
12.754249350883702, 25.106138869173268
13.177354694311164, 25.24029952897583
13.614495997575382, 25.37624899757575
14.066138885068938, 25.501465613391474
14.532764427657472, 25.624893420409826
15.014869655095916, 25.750110036225543
15.512968085443585, 25.883127845963116
16.027590272041827, 25.991549534736887
16.559284368636938, 26.12397107487534
17.108616713250367, 26.236666029109482
17.6761724314179, 26.345783365748897
18.26255605944067, 26.465633555172513
18.868392188311518, 26.590850170988233
19.494326129002935, 26.69638989003291
20.141024599824927, 26.835916976227573
20.809176436585076, 26.94861193046172
21.49949332630733, 27.077406163872173
22.212710565290777, 27.195467544498424
22.949587842316177, 27.315317733922043
23.710910047834236, 27.431590305750923
24.49748810999761, 27.551440495174543
25.310159858427298, 27.673079493395527
26.149790916633155, 27.814395388387556
27.017275624039474, 27.930667960216436
27.913537988597337, 28.07913909039793
28.839532670998828, 28.17215714786104
29.79624600154111, 28.313473042853065
30.784697030723606, 28.397547056329334
31.80593861469753, 28.486987496197706
32.86105853672352, 28.57463912726871
33.951180665832354, 28.67839003751602
35.07746615392262, 28.794662609344904
36.24111467257043, 28.900202328389582
37.44336569086887, 29.00753085623163
38.68549979565783, 29.120225810465776
39.96884005555098, 29.23470957349729
41.294753430212225, 29.356348571718275
42.66465222638338, 29.47262114354716
44.07999560221339, 29.59604895056551
45.5422911214917, 29.714110331191762
47.05309635944146, 29.83217171181801
48.61402056178251, 29.948444283646893
50.22672635883183, 30.06829447307051
51.89293153646689, 30.195299897683597
53.614410865838266, 30.32588293989142
55.39299799378086, 30.440366702922937
57.23058739593658, 30.55306165715708
59.12913639466976, 30.65502375860703
61.09066724392374, 30.773085139233277
63.117269283240326, 30.88220247587269
65.21110116323561, 31.01994075326998
67.37439314490304, 31.120114045922556
69.60944947519317, 31.243541852940908
71.91865084139961, 31.34729276318822
74.30445690696648, 31.449254864638164
76.76940893141743, 31.547639348493373
79.3161324771979, 31.647812641145947
81.94734020631272, 31.749774742595893
84.66583476973896, 31.864258505627404
87.47451179269062, 31.975164651064187
90.37636295891637, 32.08249317890623
93.37447919731405, 32.173722427571974
96.47205397425712, 32.275684529021916
99.52464000408277, 32.37496341727581
