X, Y
3.5718641398731013, 9.636520389539768
3.6903560057603353, 9.48268283296617
3.812778682487967, 9.321690041203105
3.939262569503647, 9.155330823047933
4.069942392084135, 8.974661134513823
4.204957344838955, 8.788625019587606
4.344451239974592, 8.602588904661395
4.4885726604771605, 8.432652068911494
4.6374751183767104, 8.278814512337895
4.791317218261731, 8.144653852535335
4.9502628262180375, 8.028381280706455
5.11448124437199, 7.912108708877568
5.284147391223933, 7.802991372238161
5.459441987963979, 7.71176212357242
5.640551750968556, 7.591911934148804
5.827669590682783, 7.498893876685692
6.020994817100502, 7.384410113654184
6.220733352060834, 7.260982306635832
6.427097948587404, 7.112511176454333
6.640308417503838, 6.9622512374754635
6.86059186156694, 6.869233180012358
7.08818291736693, 6.792314401725562
7.323324005252391, 6.717184432236131
7.5662655875461535, 6.650998506733536
7.81726643532716, 6.581234963636206
8.076593904062426, 6.506104994146774
8.344524218382782, 6.459595965415218
8.62134276630564, 6.402354083899461
8.907344403218193, 6.287870320867945
9.202833765944918, 6.198429880999576
9.508125597233773, 6.0821573091706895
9.82354508100687, 5.98735044291022
10.149428188732578, 5.931897370191827
10.48612203728812, 5.871077871081333
10.833985258693755, 5.81562479836294
11.193388382112389, 5.761960534441926
11.564714228521575, 5.719029123305106
11.948358318478155, 5.6725200945735565
12.344729293410035, 5.649265580207782
12.754249350883702, 5.584868463502552
13.177354694311164, 5.538359434770996
13.614495997575382, 5.502583258823648
14.066138885068938, 5.445341377307891
14.532764427657472, 5.4202980541447445
15.014869655095916, 5.400621157373699
15.512968085443585, 5.348745702250049
16.027590272041827, 5.293292629531656
16.559284368636938, 5.214585042447489
17.108616713250367, 5.180597675297513
17.6761724314179, 5.144821499350158
18.26255605944067, 5.107256514605439
18.868392188311518, 5.06611391226599
19.494326129002935, 5.0017167955607675
20.141024599824927, 4.9462637228423745
20.809176436585076, 4.881866606137152
21.49949332630733, 4.863978518163478
22.212710565290777, 4.8443016213924395
22.949587842316177, 4.821047107026658
23.710910047834236, 4.78527093107931
24.49748810999761, 4.747705946334591
25.310159858427298, 4.7155073879819795
26.149790916633155, 4.69940810880567
27.017275624039474, 4.717296196779351
27.913537988597337, 4.704774535197778
28.839532670998828, 4.69940810880567
29.79624600154111, 4.665420741655694
30.784697030723606, 4.617122904126774
31.80593861469753, 4.581346728179426
32.86105853672352, 4.5706138753952175
33.951180665832354, 4.541992934637342
35.07746615392262, 4.518738420271568
36.24111467257043, 4.4847510531215775
37.44336569086887, 4.477595817932105
38.68549979565783, 4.463285347553175
39.96884005555098, 4.4507636859716015
41.294753430212225, 4.436453215592657
42.66465222638338, 4.420353936416355
44.07999560221339, 4.404254657240045
45.5422911214917, 4.3827889516716425
47.05309635944146, 4.3613232461032325
48.61402056178251, 4.334491114142722
50.22672635883183, 4.313025408574312
51.89293153646689, 4.293348511803266
53.614410865838266, 4.275460423829593
55.39299799378086, 4.253994718261183
57.23058739593658, 4.239684247882245
59.12913639466976, 4.227162586300672
61.09066724392374, 4.227162586300672
63.117269283240326, 4.227162586300672
65.21110116323561, 4.227162586300672
67.37439314490304, 4.227162586300672
69.60944947519317, 4.227162586300672
71.91865084139961, 4.227162586300672
74.30445690696648, 4.227162586300672
76.76940893141743, 4.211063307124363
79.3161324771979, 4.209274498326998
81.94734020631272, 4.196752836745425
84.66583476973896, 4.187808792758588
87.47451179269062, 4.175287131177022
90.37636295891637, 4.16813189598755
93.37447919731405, 4.184231175163859
96.47205397425712, 4.187808792758588
99.52464000408277, 4.181905723727276
