X, Y
3.6145053404093925, 18.432093246195404
3.734411771693674, 18.532266538847978
3.8582959401533836, 18.657483154663698
3.9862898019552375, 18.777333344087317
4.1185296907371525, 18.891817107118833
4.255156462825062, 19.000934443758243
4.396315647267103, 19.118995824384495
4.542157600844999, 19.219169117037072
4.692837668227722, 19.35869620323173
4.862020870173217, 19.354596849737764
4.995507450636286, 19.48706452978567
5.17553833160715, 19.721824389097318
5.347229966526058, 19.86492909288671
5.524617244219188, 19.993723326297165
5.707889110098045, 20.126095177302357
5.897240777588111, 20.24952298432071
6.092873936061918, 20.37473960013643
6.294996965670016, 20.49995621595215
6.503825159298684, 20.628750449362602
6.719580951890788, 20.76291110916516
6.942494157374059, 20.877394872196675
7.172802213449143, 21.004400296809763
7.410750434498185, 21.147505000599157
7.656592272883314, 21.278088042806978
7.910589588913357, 21.412248702609535
8.17301292976634, 21.546409362412096
8.444141817664892, 21.678781213417285
8.724265047611446, 21.812941873219838
9.01368099500047, 21.94352491542766
9.312697933435274, 22.08305200162232
9.62163436308798, 22.215423852627513
9.94081934995244, 22.354950938822167
10.270592876351355, 22.48016755463789
10.61130620307107, 22.616117023237813
10.963322243509644, 22.77174338860878
11.327015950236861, 22.886227151640295
11.702774714377796, 23.02933185542969
12.090998778245417, 23.147393236055937
12.492101661661772, 23.240411293519045
12.906510602421736, 23.367416718132134
13.334667011368646, 23.489055716353118
13.777026942566412, 23.592806626600428
14.234061579068959, 23.698346345645106
14.706257734804492, 23.796730829500316
15.194118373109019, 23.93089148930287
15.698163142461633, 24.068629766700163
16.218928929991993, 24.21888970567903
16.756970433349807, 24.37630487984736
17.312860751545223, 24.506887922055185
17.887191995389596, 24.63925977306037
18.480575918186904, 24.769842815268195
19.09364456734735, 24.898637048678648
19.72705095761756, 25.025642473291736
20.423375720356006, 25.19012114886506
21.00411638683655, 25.26457621979724
21.756156001721493, 25.417391599915206
22.477887685298153, 25.545291428926976
23.223561862348266, 25.692090164851887
23.96433011132995, 25.779629403835756
24.789941087554293, 25.98086637108594
25.61231457648641, 26.11323822209113
26.461969217596714, 26.250976499488424
27.339810027005274, 26.37977073289888
28.24677204354419, 26.499620922322496
29.183821324721457, 26.623048729340848
30.151955975724373, 26.750054153953936
31.152207212558995, 26.877059578567025
32.18564046045768, 27.02553070874852
33.253356488724855, 27.141803280577403
34.35649258322995, 27.270597513987855
35.49622375779597, 27.3779260418299
36.67376400577455, 27.506720275240358
37.890367593140205, 27.639092126245547
39.1473303944812, 27.77683040364284
40.44599127331042, 27.918146298634866
41.78773350816585, 28.071983855208465
43.17398626602047, 28.236554264566266
44.606226124570156, 28.395758247531965
46.08597864502183, 28.53170771613189
47.61481999705655, 28.669445993529184
49.194378637698584, 28.80539546212911
50.82633704587901, 28.939556121931666
52.51243351454077, 29.080872016923692
54.25446400219484, 29.225765529510454
56.054284045899045, 29.347404527731438
57.913810737697446, 29.47262114354716
59.8350247666257, 29.608570612147084
61.81997252845692, 29.74273127194964
63.870768305435924, 29.869736696562725
65.98959651832286, 29.99853092997318
68.17871405314588, 30.136269207370475
70.44045266514038, 30.268641058375664
72.77722146243578, 30.401012909380853
75.19150947213565, 30.52622952519657
77.68588829152363, 30.64071328822809
80.26301482722015, 30.7498306248675
82.92563412520663, 30.891146519859525
85.67658229473224, 31.012785518080513
88.51878952921697, 31.157679030667275
91.45528322737002, 31.290050881672464
94.48919121784624, 31.434944394259226
97.6237450908769, 31.59235956842756
100.1169440720423, 31.653477202337612
