X, Y
3.5297259879733263, 11.920829223777972
3.646819976436303, 11.72942668245966
3.7677984030060565, 11.52729128835714
3.8927901287761726, 11.326944703051986
4.02192828963648, 11.146275014517876
4.155350438083763, 10.969182943578502
4.2931986897368555, 10.80282372542333
4.435619874712168, 10.64361974245763
4.58276569402091, 10.455794818734049
4.734792881154582, 10.325211776526231
4.891863369030846, 10.155274940776323
5.0541444624776055, 9.985338105026422
5.221809016439023, 9.826134122060715
5.395035620093277, 9.690184653460797
5.574008787078195, 9.556023993658236
5.758919152027348, 9.42365214265304
5.949963673626003, 9.296646718039959
6.147345844403152, 9.189318190197916
6.3512759074831395, 9.071256809571665
6.561971080527726, 8.965717090526987
6.779655787107139, 8.872699033063874
7.004561895746546, 8.78146978439814
7.236928966902594, 8.6848741093403
7.477004508133042, 8.590067243079822
7.725044237731331, 8.495260376819353
7.981312357106871, 8.414763980937813
8.246081832201192, 8.337845202651017
8.519634684239698, 8.251982380377378
8.80226229012871, 8.201895734051092
9.094265692817832, 8.133920999751133
9.395955921958103, 8.087411971019577
9.707654325197643, 7.9926051047591
10.029692910467526, 7.913897517674933
10.362414699622551, 7.817301842617098
10.706174093813623, 7.736805446735559
11.061337250980793, 7.672408330030336
11.42828247586923, 7.6115888309198425
11.807400622983371, 7.55255814060672
12.199095512908576, 7.497105067888327
12.603784362443735, 7.438074377575205
13.021898229002879, 7.380832496059448
13.45388246975932, 7.320012996948954
13.900197216021185, 7.277081585812134
14.361317863343844, 7.241305409864786
14.83773557790108, 7.198373998727966
15.32995781965447, 7.1500761611990455
15.838508882878283, 7.092834279683288
16.363930454615456, 7.055269294938576
16.90678219165975, 7.001605031017547
17.467642316678386, 6.9711952814623075
18.047108234110382, 6.919319826338651
18.64579716649643, 6.89248769437814
19.264346811918145, 6.876388415201831
19.903416023247132, 6.804836063307135
20.563685509927048, 6.756538225778215
21.24585856303653, 6.7404389466019055
21.95066180440504, 6.702873961857186
22.678845960579576, 6.667097785909839
23.43118666246689, 6.627743992367755
24.20848527150256, 6.590179007623043
25.01156973322733, 6.572290919649369
25.841295459179506, 6.5526140228783305
26.69854623804319, 6.536514743702014
27.584235177022475, 6.500738567754674
28.49930567444452, 6.443496686238916
29.44473242462757, 6.413086936683662
30.421522456083917, 6.364789099154748
31.430716204164106, 6.311124835233727
32.47338861928454, 6.262826997704806
33.55065031191907, 6.218106777770622
34.66364873557431, 6.19485226340484
35.813569409008366, 6.153709661065392
37.001637178995324, 6.1250887203075095
38.22911752497997, 6.116144676320673
39.49731790701301, 6.114355867523308
40.80758915840209, 6.096467779549634
42.161326924562054, 6.078579691575953
43.559973149597525, 6.049958750818078
45.005017612200454, 6.037437089236505
46.49799951249943, 6.023126618857567
48.04050911155027, 5.989139251707584
49.63418942521485, 5.962307119747074
51.280737974231926, 5.956940693354973
52.98190859234421, 5.917586899812889
54.73951329440795, 5.887177150257649
56.55542420647412, 5.878233106270805
58.431575559898, 5.862133827094496
60.369965751600326, 5.831724077539249
62.372659472674954, 5.813835989565575
64.44178990761053, 5.801314327984009
66.57956100646793, 5.801314327984009
68.78824983243477, 5.799525519186645
71.07020898725635, 5.761960534441926
73.42786911712759, 5.761960534441926
75.86374150171422, 5.74228363767088
78.38042072906137, 5.733339593684043
80.98058745923909, 5.722606740899842
83.66701127966769, 5.722606740899842
86.44255365516472, 5.722606740899842
89.31017097585644, 5.708296270520904
92.27291770619905, 5.702929844128796
95.33394963846484, 5.726184358494571
98.49652725415852, 5.720817932102477
100.41441667185686, 5.683252947357758
